trans_date_trans_time,year,month,day,time,cc_num,card_network,user_id,card_id,payment_method,merchant,category,mcc,amount,first,last,gender,street,city,state,zip,region,lat,long,city_pop,job,income,dob,trans_num,unix_time,merch_lat,merch_long,is_foreign,errors,is_fraud,is_anomaly,days_since_last_transaction,transaction_amount_delta
19-06-2021 12:21,2021,6,19,12:21,4763714230120870,Visa,7430,74302,Chip Transaction,Golden Shop,online_shopping,5966,122.86,Therese,Koch II,F,Constanze-Davids-Allee 2/2,Delitzsch,Nordrhein-Westfalen,76687,EU,56.24661886330662,8.853266448646096,27450,Delivery Driver,27363,22-06-1996,3eafe68f5e0b5c897cb1ad6a3dbd15d1,1624085494,41.7513117374377,-114.89384579964286,1,,0,0,85.8372337962963,71.72999999999999
14-05-2021 12:35,2021,5,14,12:35,4642335391744210,Visa,34777,347770,Chip Transaction,Carrefour,grocery_pos,5411,105.78,稔,加藤,M,119 中村 Street,川崎市高津区,横浜市泉区,038-2506,APAC,-40.03568442320294,131.8693257318462,86806,Delivery Driver,31799,18-09-1955,d6658af1d62b26a8e70f68930fa47fd9,1620975943,-39.97172182707429,131.99031946746615,0,,0,0,24.14982638888889,95.78
27-12-2020 12:07,2020,12,27,12:07,6518862376846264,Discover,5396,53961,Chip Transaction,Imperial Shop,retail,5611,78.85,Grégoire,Becker,M,avenue Constance Michel,AubertBourg,Boucher,55950,EU,46.60934207083816,-0.7680467294288817,66154,Architect,80158,20-06-1968,a187d273faf75962b9c33aa3a60d3ce9,1609051053,46.49786840219964,-0.7484233755836086,0,,0,0,8.0775,19.779999999999994
20-05-2022 16:37,2022,5,20,16:37,5483165825358388,Mastercard,46571,465710,Chip Transaction,Texas Roadhouse,restaurant,5814,44.53,Christopher,Turner,M,45884 Yang Vista Apt. 714,Hollandfort,MI,03883,US,29.361601146998353,-115.37210153739943,146250,Sales Representative,55811,30-08-1953,d568788b341f6f6b2f0a84be322ce035,1653044847,29.250717521423013,-115.24364353803635,0,,0,0,52.96648148148148,4.140000000000001
18-12-2020 16:49,2020,12,18,16:49,2244655520435556,Mastercard,18987,189870,Chip Transaction,Aldi,grocery_pos,5441,67.77,Randy,Hicks,M,6217 Rogers Cape,Lake Markview,NE,56567,US,38.438045463574305,-90.2095366126443,51058,Graphic Designer,74282,26-07-1958,c9a8f8e16501be949c865dd41e650b3e,1608290366,38.554533664196306,-90.26161397827825,0,,0,0,54.18597222222222,16.949999999999996
15-03-2021 18:30,2021,3,15,18:30,4978813767622538,Visa,63820,638201,Contactless Payment,Euro Store,online_shopping,5969,153.6,Paulina,Treccani,F,"Rotonda Bettin, 514",Omate,Vibo Valentia,17045,EU,42.46909091320782,1.2856789550647143,3661884,Retail Sales Associate,31117,09-05-2003,16aaff4d5d7ae35fc304d99586759bf1,1615813226,-2.267970891707229,-44.757884476422575,0,,0,0,53.91277777777778,67.22999999999999
27-06-2022 16:43,2022,6,27,16:43,4252541954468814,Visa,14997,149970,Chip Transaction,SNCF,gas_transport,4111,32.97,Henri,Masse,M,"4, boulevard Gabrielle Le Goff",Joubert-sur-Dos Santos,Couturier-sur-Mer,18312,EU,52.17399079604462,3.9459900214105925,402550,Sales Representative,51380,15-08-1982,3224c0bb287ee55bea59d246669d3e5c,1656328431,52.22360189866423,3.8883937806248476,0,,0,0,19.154363425925926,4.18
15-04-2023 13:17,2023,4,15,13:17,4671495634143082,Visa,8106,81060,Contactless Payment,Trader Joe's,grocery_pos,5441,25.08,Maria,Robinson,F,56852 Tara Burg Apt. 668,North Lisabury,MS,43783,US,38.21051597176699,-79.6988013208487,4965745,Physical Therapist,130237,30-09-1950,14fd2cd462153ce6eaee38fd4730ba37,1681544871,38.01693664663409,-79.78854896926387,0,,0,0,2.994675925925926,-104.39
06-03-2020 10:28,2020,3,6,10:28,2227467915120105,Mastercard,4323,43230,Chip Transaction,Golden Store,retail,5651,67.43,영숙,김,F,광주광역시 남구 논현로 442,옥천군,양주시,74045,APAC,-19.99094820587764,164.32218369392552,95990,Plumber,44406,15-10-1969,45a05287a76c5465a202cac7942450c2,1583470726,-20.160774585625013,164.32214661723228,0,,0,0,0.0,0.0
07-06-2023 17:35,2023,6,7,17:35,6466528856211420,Discover,31668,316680,Chip Transaction,Southern Store,entertainment,7995,104.68,Ramiro,Benitez,M,Diagonal Río Negro N° 139,Posadas,Formosa,55005424,LATAM,-47.797673809650824,-105.08611328035042,1144,Teacher,54983,25-12-1979,c6ddaced96ca7c19db4236217236b51d,1686139526,-47.950164516646446,-104.94984391017788,0,,0,0,7.0172337962962965,2.5700000000000074
28-06-2023 15:55,2023,6,28,15:55,4460489691296751,Visa,37579,375790,Contactless Payment,Americas Market,online_shopping,5968,216.98,Juana,Vásquez,F,Eusebio Lillo 356 Piso 60,La Serena,Ovalle,4399920,LATAM,22.81419286272984,-78.97031240517029,499187,Accountant,54076,05-03-1967,f0fd487450c1dea305177a2613b3f7ba,1687947932,-48.14371220835022,-37.46707648260667,0,,0,0,36.32263888888889,187.57999999999998
14-11-2021 12:11,2021,11,14,12:11,4737821373702734,Visa,4113,41130,Online Transaction,USA Market,entertainment,7995,76.23,Michele,Clarke,F,7553 Michael Mews Suite 413,South Danielleview,VI,33437,US,35.89192552252384,-84.50465114409346,50015,Graphic Designer,52944,23-08-1980,9af91ce4bb24955230861cb729e31cc5,1636872089,36.00580433404946,-84.64184379863717,0,,0,0,20.796238425925925,12.100000000000009
20-05-2020 08:44,2020,5,20,08:44,2227922712526908,Mastercard,61444,614440,Chip Transaction,US General Store,entertainment,7941,65.13,Emily,Cameron,F,24754 Jacobs Corners,South Jason,GU,53869,US,41.77218075979651,-76.67983173835549,4848129,Police Officer,72473,04-10-1997,4eceae465daf522ff30322bc95f9af0b,1589944469,41.69095194932789,-76.78833917329025,0,,0,0,6.584131944444445,-12.719999999999999
09-11-2022 14:47,2022,11,9,14:47,2720021548637871,Mastercard,18272,182721,Chip Transaction,Cracker Barrel,restaurant,5812,75.78,Jordan,Olsen,M,081 Donovan Coves,Feliciashire,NC,22440,US,45.43936050985543,-100.91794482349722,348651,Plumber,42908,24-08-1969,42e0b69a70334c78b5b0f6b6ddea57ab,1667985474,45.27812872118404,-100.89245720656974,0,,0,0,97.20184027777778,35.36
23-10-2020 17:10,2020,10,23,17:10,2293581473431273,Mastercard,27298,272983,Contactless Payment,Latino Store,travel,3009,430.17,Alan,Holt,M,6100 Espinoza Crossing Apt. 814,West Patrick,CO,38349,US,45.367882815216284,-105.48738517350694,59904,Financial Analyst,147191,14-08-1965,ae81f2b9049beda137fabcf6c9ba9aeb,1603453204,45.384477069197715,21.059240074703617,1,,0,0,145.05989583333334,171.37
11-09-2020 11:47,2020,9,11,11:47,3566443689583819,JCB,64588,645880,Chip Transaction,Royal Shop,online_shopping,5966,75.95,David,Conesa,M,Cañada de Samanta Peiró 55 Piso 7 ,León,Melilla,33393,EU,45.089676370884796,24.513117407256864,4759588,Police Officer,66303,22-04-1950,ea03d8cd251e6f2f10e7b98177313bcd,1599805032,37.38059880535673,-108.73462316464847,0,,0,0,17.69236111111111,-24.78
21-06-2021 12:04,2021,6,21,12:04,4568459470386374,Visa,8103,81030,Chip Transaction,Love's Travel Stop,gas_transport,4111,26.61,Thomas,Cummings,M,4579 Hawkins Pines,Port Jennifer,MN,05856,US,25.201539998409398,-117.45017762839905,27532,Pharmacist,137960,06-01-2006,e3a3c088f190bf39c1f8aa75c712b5c7,1624257297,25.294273933774264,-117.30296175147274,0,,0,0,45.84158564814815,-36.55
11-06-2022 20:04,2022,6,11,20:04,4786214754205980,Visa,50329,503290,Chip Transaction,Shell,gas_transport,5541,27.21,Bradley,Pickering,M,"Studio 62
Olivia islands",Melanieberg,North Martyn,M36 8JA,EU,50.07211036334132,20.060200217218032,80500,Police Officer,37649,28-08-1978,8faea1d8e3d01a7d4ae2d6afcaad3d3e,1654958055,50.203704321653454,20.110471931827767,0,,0,0,40.262708333333336,-40.12
15-03-2022 11:04,2022,3,15,11:04,6464502072931099,Discover,36917,369170,Chip Transaction,Mercadona,grocery_pos,5451,69.62,Elliot,Barker,M,8 Robinson union,Parsonsberg,Jeremyville,S3 8DU,EU,38.127048372404445,7.7559714147919046,261838,Electrician,65774,19-03-1958,9a78d24a846375b190266d281f112885,1647322452,38.325409173266316,7.876217294555534,0,,0,0,3.1195601851851853,36.260000000000005
26-11-2021 19:54,2021,11,26,19:54,348086282805831,American Express,21666,216661,Contactless Payment,Olive Garden,restaurant,5814,72.09,Michael,Cruz,M,1350 Hannah Rest,Warrenmouth,CO,39792,US,40.41875188631397,-92.73831563877903,295572,Cashier,21406,06-12-1996,34b9a3f528ea3d1f8da0dab97d26e584,1637936664,40.5595707698844,-92.54464633889366,0,,0,0,5.05300925925926,62.09
05-03-2020 13:42,2020,3,5,13:42,2257141512093989,Mastercard,15433,154332,Chip Transaction,Food Lion,grocery_pos,5422,58.18,Natalie,Dorsey,F,334 April Ridges,North Hannahside,AS,21610,US,38.71287508541932,-87.90233784399351,17204,Food Service Worker,25078,07-08-1949,ec2dd8817173607bea3d1b94c49aeca2,1583395931,38.90833035689391,-87.97926046885026,0,,0,0,13.683645833333333,15.159999999999997
30-05-2020 13:50,2020,5,30,13:50,6011391796422001,Discover,20537,205371,Contactless Payment,Royal Shop,online_shopping,5969,170.33,Charlie,Humphries,M,85 Hall springs,Leesland,Port Annette,WR9B 6UA,EU,49.41934125245328,21.639250136276598,9568,Electrician,58651,07-10-1991,768785410cb878062435e87591972034,1590826831,-31.73706613306296,88.56709086195161,0,,0,0,11.065972222222221,49.59000000000002
08-08-2022 10:21,2022,8,8,10:21,3581568558527083,JCB,14585,145851,Contactless Payment,American Outlet,health,8041,94.45,Jennifer,Miller,F,70439 Samuel Plaza,North Patricia,DC,27637,US,42.637990021150074,-76.74449568363097,4933857,Accountant,68732,04-12-1946,911ac08643ff54a01febe2a0ea6dcc98,1659934287,42.83604330519599,-76.93393890715119,0,,0,0,31.980613425925927,11.460000000000008
25-07-2022 18:19,2022,7,25,18:19,2221907917522400,Mastercard,11397,113972,Online Transaction,American Outlet,retail,5399,172.72,Rebecca,Robinson,F,672 Green Spring Apt. 198,Lake Valerie,MH,79355,US,28.963901787446858,-81.1097091391581,10833,Food Service Worker,21363,10-01-1991,cae0748bc46ad52ec38860b6f93e1758,1658753365,29.09249222870637,-81.28201282906868,0,,0,0,31.73167824074074,162.72
07-10-2021 17:33,2021,10,7,17:33,2255360145911398,Mastercard,32066,320660,Online Transaction,Bolt,gas_transport,4121,33.54,Vincent,Maillet,M,"957, rue Marc Simon",Hervé-la-Forêt,Descamps,85721,EU,41.058140284290786,-0.39263258030569403,333307,Senior Software Architect,213736,16-03-1945,7657e2f3948e815dd93b8c5e9d438332,1633608235,40.94099652955049,-0.47829738941367167,0,,0,0,39.10193287037037,23.54
26-02-2020 19:15,2020,2,26,19:15,3558916976053530,JCB,3512,35125,Chip Transaction,Starbucks,restaurant,5814,62.08,Meagan,Sims,F,655 Hanna Cape Suite 548,Carolineton,MS,75701,US,32.11913806962924,-93.34522004091687,294021,Teacher,42643,09-08-1956,811cda553c20a739e234be4378d25c2e,1582724705,32.25221166144769,-93.29708584391472,0,,0,0,0.0,0.0
27-03-2020 16:51,2020,3,27,16:51,2221952837697145,Mastercard,57513,575130,Contactless Payment,US General Store,health,5912,95.17,Paul,Golden,M,7719 Brian Meadow,Debraton,NC,19092,US,25.527141710795796,-73.17854982377051,462813,Project Manager,98692,15-12-1946,99fe9effbcf57641649e09d574518e6b,1585308069,25.549643007196664,-73.26078443190913,0,,0,0,60.24928240740741,43.08
28-06-2021 08:10,2021,6,28,08:10,6440655497923841,Discover,4466,44660,Contactless Payment,Coles,grocery_pos,5422,59.36,성호,이,M,제주특별자치도 음성군 봉은사가 지하736 (병철송김리),안성시,김포시,96129,APAC,-10.603635722899753,128.39717964883977,81047,Corporate Executive,220784,19-05-1993,89efbcaf2ec0fcf5c54feb96c9a90837,1624848056,-10.62505850282949,128.59553964393626,0,,0,0,88.58341435185186,31.009999999999998
24-05-2020 19:58,2020,5,24,19:58,4457916798371500,Visa,32896,328960,Swipe Transaction,D1,grocery_pos,5411,67.98,Juan,Rodríguez,M,Av. Pérez # 1-2 Sur,Acandí,Hato,117978,LATAM,-13.149475114502579,-69.15500554001677,318003,Police Officer,71157,20-02-1989,60a2d35ae8c9ab73898225b5dfb8b42d,1590330490,-13.290252738376811,-69.02329195696831,0,,0,0,8.045208333333333,-18.289999999999992
10-06-2023 11:19,2023,6,10,11:19,375423739977043,American Express,1444,14440,Contactless Payment,Olímpica,grocery_pos,5411,82.91,Luiz Miguel,Guerra,M,Parque Antony Melo,Ribeiro,Alagoas,44130686,LATAM,-39.78740130427023,-76.75830939071346,1716506,Office Manager,43392,29-04-1964,15c63c7dc1260d77c4b538528c0ea469,1686376177,-39.628838222653876,-76.85701839080345,0,,0,0,57.06280092592593,-44.83
28-06-2022 09:05,2022,6,28,09:05,340508900998084,American Express,33387,333870,Chip Transaction,American Outlet,retail,5732,55.02,Brian,Rios,M,232 Gordon Light Suite 877,Carrton,GA,09138,US,37.902686490823406,-115.14597916865972,2214146,Accountant,48190,28-12-1971,c12ef2fee38937c21816fe22b346ab80,1656387318,37.9809906831815,-115.31933338779425,0,,0,0,43.01784722222222,-30.089999999999996
31-07-2020 14:41,2020,7,31,14:41,5466397065759069,Mastercard,38517,385170,Online Transaction,McDonald's,restaurant,5814,55.53,Sherry,Rivera,F,333 Salinas Mountain,Brownberg,OK,65143,US,38.09468311607663,-104.77240081578196,4816449,Warehouse Worker,25015,18-09-1940,e4c5ac00fc0954c3cc39de1a6d90e8df,1596186692,38.12682153514948,-104.83194106228903,0,,0,0,11.12693287037037,-70.64
10-12-2022 18:18,2022,12,10,18:18,2237941408025175,Mastercard,10315,103150,Chip Transaction,Albert Heijn,grocery_pos,5441,84.9,Chantal,Grenier,F,"59, chemin Eugène Guillaume",Deschampsboeuf,Gauthier,40498,EU,45.335031494811645,3.4750306593412326,62286,Warehouse Worker,21728,28-03-1976,8aae683de0e95b5824541087b34df0c6,1670676539,45.23958737213041,3.5432061031332522,0,,0,0,65.55375,33.42000000000001
25-08-2022 14:16,2022,8,25,14:16,2246892188522572,Mastercard,12212,122121,Chip Transaction,Golden Store,retail,5611,93.35,영숙,김,F,광주광역시 성동구 언주길 668 (지아장동),성남시 중원구,고양시 일산동구,70023,APAC,-41.21514994751729,87.01177762336998,402520,Retail Sales Associate,15647,05-09-1998,7472d072029d6d6e88c0b85c214fc863,1661417178,-41.259807496267314,87.1984122094061,0,,0,0,57.60527777777778,67.57
05-09-2022 14:36,2022,9,5,14:36,2279829725638170,Mastercard,17712,177120,Chip Transaction,USA Market,retail,5331,17.5,Linda,Morgan,F,7532 Smith Fork,East Jessica,OR,66644,US,30.193751456531885,-106.65848863272433,5359,Electrician,38019,13-10-1999,5cb11f816f30910b6a83d06cad225d27,1662368776,30.242237799791628,-106.63724297755591,0,,0,0,52.89565972222222,-111.68
04-07-2022 21:25,2022,7,4,21:25,345516622954316,American Express,35936,359360,Chip Transaction,American Outlet,online_shopping,5968,131.59,Patricia,King,F,68826 Todd Vista Suite 682,New Marie,LA,98760,US,46.33396970541992,-104.40934400940705,7585015,Investment Banker,193849,13-07-1962,46e5114edc630ff5c2e7feb9e8a81f09,1656950155,28.66217843787132,-94.38123864058512,0,,0,0,6.21931712962963,95.48
19-07-2021 18:43,2021,7,19,18:43,2706178773909723,Mastercard,62899,628990,Chip Transaction,American Outlet,travel,3007,537.48,Joseph,Bailey,M,6992 Jones Path,South Kimberly,NJ,04927,US,39.25695379437131,-116.24703659874325,5226999,Partner at Law Firm,608003,22-09-1967,9ffbfded916d3c4ce973e9b8ef9b7a52,1626700395,39.27928872744494,-116.19927638309139,0,,0,0,0.2334375,458.85
31-01-2020 12:42,2020,1,31,12:42,6452420473440186,Discover,48120,481200,Chip Transaction,Deutsche Bahn,gas_transport,4121,41.35,Rosina,Righi,F,"Viale Cavalcanti, 33",Magreglio,Arezzo,10043,EU,50.591783353546816,16.33776206503855,2168268,Graphic Designer,38368,14-03-2005,3cdf8b4cf7621b108b2b147ee825a194,1580454728,50.747106292165746,16.274904544612554,0,,0,0,0.0,0.0
30-11-2022 16:15,2022,11,30,16:15,5494112124838895,Mastercard,4476,44761,Contactless Payment,Royal Market,services,6513,41.89,Griselda,Alighieri,F,"Strada Dionigi, 34 Piano 9",Poggio Murella,Caserta,85037,EU,39.439206862537226,23.162137963617454,44597,Cashier,28808,31-08-2004,509fd13256bb745e93427b419a1bd9ac,1669805139,39.36232938869184,23.279704739523748,0,,0,0,30.068229166666665,21.310000000000002
19-04-2021 16:46,2021,4,19,16:46,340352394709979,American Express,4806,48060,Chip Transaction,Sainsbury's,grocery_pos,5411,49.96,África,Bernal,F,Pasaje de Magdalena Lucas 42 Piso 1 ,Burgos,Granada,11580,EU,40.82963509707475,26.5815317869136,30691,CFO,582441,21-04-1943,54ec82c55a7918e8b8ecf08e509c8c5a,1618831013,40.9776421055761,26.586918791938587,0,,0,0,18.949513888888887,5.270000000000003
08-07-2022 18:03,2022,7,8,18:03,4977562348525656,Visa,66525,665250,Chip Transaction,Giant Eagle,grocery_pos,5451,96.31,Thomas,Taylor,M,3396 Brown Causeway Apt. 569,New Brianna,NV,91131,US,43.16192012874883,-106.97881656473575,33070,Office Manager,62634,22-12-1977,245728753caad2d91b46a6cbedae7ca2,1657283633,43.018101406267185,-106.78020194669476,0,,0,0,89.18297453703704,66.65
21-03-2023 11:41,2023,3,21,11:41,2703687154161016,Mastercard,35037,350370,Swipe Transaction,Golden Shop,online_shopping,5965,10.0,Yauvani,Halder,F,"67/837, Sem Chowk",Tiruchirappalli,Jharkhand,634957,APAC,7.369486088387369,103.91881539357252,34235,Cashier,23843,07-03-1945,97723e0da61892cebb3d237a454973b9,1679379064,54.04389051989183,-3.6750616382143653,0,,0,0,54.83888888888889,-285.8
23-03-2022 19:38,2022,3,23,19:38,2229557748648397,Mastercard,26377,263770,Chip Transaction,Buffalo Wild Wings,restaurant,5814,32.12,James,Whitaker,M,7772 Jackson Stravenue Suite 280,Port Melanieton,WV,01337,US,27.429164714996055,-95.33205905838965,37368,Teacher,62674,02-05-1973,89bb56234e6e18feff18c19eccc745fc,1648044507,27.38602439826578,-95.39535624933117,0,,0,0,92.16219907407407,-73.84
30-11-2022 14:44,2022,11,30,14:44,2442706159634560,Mastercard,56291,562912,Online Transaction,BP,gas_transport,4121,51.12,Eric,Sanders,M,5861 Wilson Centers Suite 967,Greeneburgh,KY,77131,US,26.43224792798228,-77.06007392595777,2651279,Teacher,41475,08-12-1955,fa21e7035e448840442d09713452f73d,1669799671,26.53144528371414,-77.2383504625644,0,,0,0,60.944270833333334,46.12
20-07-2022 15:20,2022,7,20,15:20,4400715332367561,Visa,4373,43730,Contactless Payment,Eastern Store,online_shopping,5965,188.19,花子,長谷川,F,568 鈴木 Street,長生郡白子町,山武郡横芝光町,078-5541,APAC,-35.42080637484385,115.52232839338845,66039,Accountant,37262,07-08-1940,e63176ac096006f92fd6da20a66c0d50,1658310626,45.99539257476495,12.67598875391215,0,,0,0,27.790358796296296,165.1
27-04-2023 16:20,2023,4,27,16:20,2246113565924391,Mastercard,21066,210660,Chip Transaction,Côte Brasserie,restaurant,5812,36.03,Jacob,Gardiner,M,"Flat 89S
Chapman plaza",Mooreport,Lake Nicole,S8 1NQ,EU,42.878435983529805,13.900827873325106,312212,Corporate Executive,288417,02-10-1983,1a13261fca48a6bc3bb3dc93306c9ec5,1682592612,43.00194693318719,13.907347059495137,0,,0,0,20.115335648148147,1.3000000000000043
06-05-2021 14:59,2021,5,6,14:59,2225290745720580,Mastercard,26287,262871,Contactless Payment,American Outlet,health,8021,5.0,Tiffany,Vaughn,F,749 Hooper Village,West Jeremy,HI,40119,US,27.89079890561932,-106.51760846421553,751816,Marketing Manager,115487,22-05-1952,093475f7eeb913e3c47f84c4505c8cc2,1620293343,27.891519988803914,-106.64792086260381,0,,0,0,30.993206018518517,-100.75
26-06-2021 13:09,2021,6,26,13:09,4034715873964764,Visa,12054,120541,Chip Transaction,Carrefour,grocery_pos,5422,30.5,Ángeles,Cáceres,F,Cañada Jeremías Vega 5 Piso 5 ,Huelva,Ávila,47495,EU,45.3702623846146,-7.317138127653351,194900,Retail Sales Associate,17763,14-04-1985,303b459089c147ac1882cfe9a58a6264,1624693178,45.279568159642,-7.146923326040903,0,,0,0,15.619733796296297,-71.35
22-09-2021 16:22,2021,9,22,16:22,4774898681130984,Visa,50849,508490,Chip Transaction,Madero,restaurant,5814,48.69,Luis Manuel,Cuellar,M,Prolongación Canadá 759 039,Nueva España,Nayarit,28453,LATAM,-36.15639307964241,-66.34831223254912,4420143,Janitor,26995,18-12-2000,1f0e811e24803e4d323056a92952808d,1632307936,-36.16396493019526,-66.32419565807632,0,,0,0,178.01991898148148,-300.49
12-01-2021 18:36,2021,1,12,18:36,4919049168780582,Visa,3439,34390,Chip Transaction,McDonald's,restaurant,5813,81.63,Brittany,Wright,F,94 Lindsay Promenade,Anafort,Western Australia,2123,APAC,-28.85324431882892,177.97371198471478,240511,Electrician,69474,14-03-1959,fafd667dae77283edcdc19f3c9ccd7d0,1610456761,29.124527609659836,-106.30672997095121,1,,0,0,57.16745370370371,-427.56
08-07-2021 16:42,2021,7,8,16:42,5556858026786549,Mastercard,39266,392660,Online Transaction,Eastern Market,services,4899,21.83,Gianpietro,Cheda,M,"Borgo Ignazio, 37",Marina Di Belvedere Marittimo,Monza e della Brianza,82015,EU,44.582284357599114,15.581012299856035,90965,Call Center Representative,27594,14-08-1960,62cb89e872cfb0edbcd79cad053f52de,1625742734,-14.742650948318595,89.08650372947481,1,,0,0,5.949131944444445,-40.34
23-09-2022 20:24,2022,9,23,20:24,6546525082940833,Discover,66643,666432,Chip Transaction,Eastern Store,travel,3001,270.12,현숙,송,F,울산광역시 노원구 양재천981가 지하702 (정순류남면),진천군,고양시 일산서구,43560,APAC,-0.6280195410107439,108.76410975223146,73691,Engineering Manager,258329,21-12-1943,aa891d74da57a461c2f4de39f61684ce,1663944898,-0.4493827009810919,108.57469078478543,0,,0,0,1.1792939814814816,179.4
28-08-2021 19:47,2021,8,28,19:47,5232371734270173,Mastercard,37316,373160,Chip Transaction,Trenitalia,gas_transport,4121,26.85,Renato,Blázquez,M,Alameda de Celestina Crespi 63 Piso 2 ,Navarra,Madrid,44789,EU,49.239539180843494,15.733143346946918,2750697,Investment Banker,224979,16-07-1971,41c05f00700fa48f3d03b7c7a5fd33b1,1630160239,49.238166604335575,15.911159015088293,0,,0,0,60.27658564814815,-15.759999999999998
13-02-2021 19:42,2021,2,13,19:42,4835875966719528,Visa,27469,274690,Chip Transaction,Giant,grocery_pos,5422,49.59,丹丹,叶,F,齐齐哈尔路n座,北京市,天津县,246739,APAC,14.599634385466473,120.14370086553318,1038141,Project Manager,133659,20-11-1989,3405ea5b1028575a0b76fb908bc951d9,1613225560,14.53524243964851,120.18315989617571,0,,0,0,39.99578703703704,-81.49000000000001
26-02-2021 14:31,2021,2,26,14:31,343160787166468,American Express,39981,399810,Contactless Payment,Olive Garden,restaurant,5812,35.7,Timothy,Cox,M,2342 Wendy Drive,New Cheryl,MA,54071,US,44.92686802380214,-79.7703818329438,6382566,Food Service Worker,26040,30-12-1970,debc902d1aeef042b7cdac286612d833,1614330065,44.7575464372328,-79.80810361364135,0,,0,0,0.04290509259259259,25.700000000000003
22-03-2022 12:23,2022,3,22,12:23,348508327474932,American Express,38551,385511,Online Transaction,USA Market,retail,5331,21.97,Heather,Perez,F,99751 Linda Island Suite 344,South Brendanville,AZ,77614,US,46.40292807907236,-80.61850813494904,378782,Attorney,224921,03-01-1942,b86b97cad7ada6aeaa7df8051f3fc69b,1647932001,46.32402223844589,-80.43329978603269,0,,0,0,28.727997685185183,-86.51
25-02-2023 14:36,2023,2,25,14:36,4791737027543436,Visa,27659,276591,Chip Transaction,Safeway,grocery_pos,5422,41.71,Albert,Nguyen,M,41142 Richard Neck,North Leslieview,MD,97302,US,43.624347681715015,-76.1618971971275,5581214,Accountant,46570,26-11-1995,acd96456c02c670ae8bb92f186a9d9fa,1677315965,43.45515402825148,-76.1200231807006,0,,0,0,202.8417824074074,17.41
18-06-2020 19:32,2020,6,18,19:32,374759477291901,American Express,29427,294270,Chip Transaction,McDonald's,restaurant,5813,13.57,Melissa,Williams,F,49 Gina Bend,East Douglaston,Northern Territory,2351,APAC,-38.25611263707734,110.5545830887199,3557233,Police Officer,49507,16-10-2003,7efc87f74d6d4e533d8259bce756698c,1592488955,-38.254458662664554,110.52049834911104,0,,0,0,10.295856481481481,-45.3
04-12-2022 19:20,2022,12,4,19:20,3586449726900425,JCB,38553,385530,Swipe Transaction,American Outlet,health,8049,132.0,James,Clark,M,96824 Robert Parkway,Port Davidton,AZ,56931,US,34.94462248086528,-124.37200688969216,28805,Electrician,50886,04-11-1972,3602d36697576e5cc8dd64c818bf5f1e,1670161831,34.82489991752462,-124.44767487500069,0,,0,0,4.038680555555556,44.33
26-02-2021 11:40,2021,2,26,11:40,5166045375280071,Mastercard,44680,446800,Chip Transaction,Continental Shop,entertainment,7832,60.66,Lucy,Ahmed,F,"Flat 82s
Daniel skyway",South Gemmaport,Jamesport,B3T 5JX,EU,45.5336296025916,26.826172426421344,6261231,Plumber,45517,11-12-1954,3007bf633c706234d73f48283cb04b25,1614319820,45.39193135669366,26.83424408034217,0,,0,0,111.87141203703703,-57.55
15-04-2022 16:00,2022,4,15,16:00,4156299757256066,Visa,35111,351110,Chip Transaction,Whole Foods,grocery_pos,5422,96.48,Kelly,Hoffman,F,652 Barr Junctions Suite 497,East Joshua,ME,29974,US,30.257785611681822,-113.08759984619033,1900005,Office Manager,51239,12-04-2007,ee9fefb59caf90db161c00f20ee2bc36,1650018600,30.425137718188335,-113.03833574203742,0,,0,0,41.27810185185185,7.910000000000011
18-03-2020 07:48,2020,3,18,07:48,4017847932035778,Visa,34613,346132,Online Transaction,Mercadona,grocery_pos,5462,86.4,Giuliana,Gangemi,F,"Via Carriera, 7 Appartamento 2",Monterosso Grana,Udine,24059,EU,40.16119547298331,23.762901006879645,1886391,Sales Representative,56575,30-05-1959,47381d37afb4cb19f32a1a402721f065,1584497934,40.21662650690644,23.803624538600552,0,,0,0,2.6045949074074075,42.510000000000005
20-06-2020 12:48,2020,6,20,12:48,377594334232953,American Express,12329,123290,Chip Transaction,McDonald's,restaurant,5814,46.08,Ana Beatriz,Borges,F,"Trecho Davi Vargas, 82",Camargo,Amapá,65672-241,LATAM,-46.00909892978166,-77.17218652248658,310588,Janitor,25242,08-08-2004,522e6d0a3720213086260f8b63603e87,1592637512,-45.83537364147552,-77.00456876849474,0,,0,0,29.84572916666667,-65.3
17-06-2022 17:20,2022,6,17,17:20,2707599834502215,Mastercard,16608,166080,Online Transaction,Golden Market,travel,3003,352.56,David,Padilla,M,Flat 43 1 Steven Cove,Kellyfurt,Australian Capital Territory,9420,APAC,-15.149629695307759,149.28137009724824,64752,Nurse,47399,01-04-1956,c4ab84a04b5c10a298ca08a3fc1643ae,1655466646,-15.348932770642469,149.37000154234985,0,,0,0,108.34402777777778,163.18
16-08-2020 21:49,2020,8,16,21:49,3534906704426192,JCB,52140,521400,Contactless Payment,Americas Market,online_shopping,5964,129.07,María,Sierra,F,Cl. 106 # 3-9,Saboyá,Jerusalén,502443,LATAM,-48.97439765199526,-70.19368729663549,3509811,Plumber,55357,12-04-1960,fd665a6c4c4e8087b44bf80ecf512edf,1597594744,-4.9328007379332846,-90.45075886066661,0,,0,0,36.278946759259256,43.53999999999999
